airport_id,name,city,country,iata/faa,icao,latitude,longitude,altitude,timezone,dst,tz
9299,"Lincolnville GO Station","Lincolnville","Canada","",\N,43.995278,-79.233333,873,-5,"A","America/Toronto"
9300,"Mormugao-Goa Port","Mormugao","India","",\N,15.4,73.8,0,5.5,"N","Asia/Calcutta"
9301,"Cochin Port","Cochin","India","",\N,9.58,76.14,0,5.5,"N","Asia/Calcutta"
9302,"Penang Cruise Terminal","Penang","Malaysia","",\N,5.418828,100.345804,0,8,"N","Asia/Kuala_Lumpur"
9303,"Port Klang-Kuala Lumpur Cruise Terminal","Port Klang","Malaysia","",\N,2.984629,101.336839,0,8,"N","Asia/Kuala_Lumpur"
9304,"Singapore Cruise Terminal","Singapore","Singapore","",\N,1.264185,103.819821,0,8,"N","Asia/Singapore"
9305,"Shelby County Airport","Shelbyville","United States","2H0","K2H0",39.410556,-88.845556,550,-6,"A","America/Chicago"
9306,"Illinois Terminal","Champaign","United States","",\N,40.1155,-88.2411,732,-6,"A","America/Chicago"
9307,"Mattoon Amtrak","Mattoon","United States","",\N,39.4828,-88.3759,733,-6,"A","America/Chicago"
9308,"Dawu","Lvliang","China","LLV",\N,37.683333,111.142778,3020,8,"N","Asia/Chongqing"
9309,"Delft Central","Delft","Netherlands","",\N,52.006667,4.356667,0,1,"E","Europe/Amsterdam"
9310,"Yading Daocheng","Daocheng","China","DCY","ZUDC",29.3231,100.0533,14472,8,"N","Asia/Chongqing"
9311,"Gannan","Xiahe city","China","GXH","ZLXH",34.4909,102.3719,10466,8,"N","Asia/Chongqing"
9312,"Komandoo","Komandoo","Maldives","",\N,5.494003,73.424183,0,5,"N","Indian/Maldives"
9313,"Komandoo","Komandoo","Maldives","",\N,5.494003,73.424183,0,5,"N","Indian/Maldives"
9314,"Meck Island Airstrip","Meck Island","Marshall Islands","",\N,9,167.726944,10,12,"Z","Pacific/Majuro"
9315,"Sormovo","Nizhny Novgorod","Russia","","XUDS",56.1906,43.4742,210,4,"N","Europe/Moscow"
9316,"Grand Canyon West Airport","Peach Springs","United States","1G4",\N,35.899904,-113.815674,4813,-7,"A","America/Phoenix"
9317,"Vangso","Vangso","Sweden","","ESSZ",59.13333,17.25,10,1,"E","Europe/Stockholm"
9318,"Yaroslavsky Station","Moscow","Russia","",\N,55.776,37.658,400,4,"N","Europe/Moscow"
9319,"Railway Station","Perm","Russia","",\N,58.0203,56.2525,558,6,"N","Asia/Yekaterinburg"
9320,"Railway Station","Novosibirsk","Russia","",\N,55.0188,82.9339,531,7,"N","Asia/Omsk"
9321,"Railway Station","Ulan Bator","Mongolia","",\N,47.92,106.92,4300,8,"N","Asia/Ulaanbaatar"
9322,"Main Station","Beijing","China","",\N,39.9,116.421,130,8,"N","Asia/Chongqing"
9323,"Railway Station","Irkutsk","Russia","",\N,52.3122,104.2958,1305,9,"N","Asia/Irkutsk"
9324,"Kuredu ","Kuredu","Maldives","",\N,5.3244,73.3756,10,5,"U","Indian/Maldives"
9325,"Heliport NUS","Umea","Sweden","",\N,63.817,20.2981,100,1,"E","Europe/Stockholm"
9326,"Heliport SU","Sundsvall","Sweden","",\N,62.4077,17.3024,10,1,"E","Europe/Stockholm"
9327,"Comiso","Comiso","Italy","CIY","LICB",37,14.6144,756,1,"E","Europe/Rome"
9328,"Leroo La Tau","Leroo La Tau","Botswana","",\N,-20.422617,24.517433,1000,2,"U","Africa/Gaborone"
9329,"Xaxanaka","Xaxanaka","Botswana","",\N,-19.198083,23.431383,1000,2,"U","Africa/Gaborone"
9330,"Xugana","Xugana","Botswana","",\N,-19.068,23.10015,1000,2,"U","Africa/Gaborone"
9331,"Nxamaseri","Nxamaseri","Botswana","",\N,-18.597283,21.999267,1000,2,"U","Africa/Gaborone"
9332,"Kwando","Kwando","Botswana","",\N,-18.208717,23.396733,1000,2,"U","Africa/Gaborone"
9333,"Boston North Station","Boston","United States","",\N,42.366235,-71.061122,141,-5,"A","America/New_York"
9334,"Rockport Station","Rockport","United States","",\N,42.6558328,-70.6266667,77,-5,"A","America/New_York"
9335,"Salem Station","Salem","United States","",\N,42.5249995,-70.8958333,26,-5,"A","America/New_York"
9336,"Salem Ferry Dock","Salem","United States","",\N,42.522421,-70.881607,26,-5,"A","America/New_York"
9337,"Long Wharf","Boston","United States","",\N,42.36024,-71.048105,16,-5,"A","America/New_York"
9338,"Joliet Union Station","Joliet","United States","",\N,41.5244,-88.0795,532,-6,"A","America/Chicago"
9339,"Laraway Road","New Lenox","United States","",\N,41.485,-87.9596,703,-6,"A","America/Chicago"
9340,"Lasalle Station","Chicago","United States","",\N,41.875,-87.632,592,-6,"A","America/Chicago"
9341,"Waterloo International","London","United Kingdom","",\N,51.5031,-0.1147,10,0,"E","Europe/London"
9342,"Norfolk Station","Norfolk","United States","",\N,36.843233,-76.275952,16,-5,"A","America/New_York"
9343,"London Railway Station","London","Canada","",\N,42.9819,-81.2464,0,-5,"A","America/Toronto"
9344,"Gloucester Station","Gloucester","United States","",\N,42.61666666666667,-70.66833333333334,50,-5,"A","America/New_York"
9345,"Kitchener Bus Terminal","Kitchener","Canada","",\N,43.44968,-80.49222,1083,-5,"A","America/Toronto"
9346,"Gare du Palais","Quebec","Canada","",\N,46.8174,-71.2139,13,-5,"A","America/Toronto"
9347,"Johnstown Amtrak","Johnstown","United States","",\N,40.3296,-78.9219,1168,-5,"A","America/New_York"
9348,"Enumclaw Airport","Enumclaw","United States","","WA77",47.1956569,-122.0220561,738,-8,"A","America/Los_Angeles"
9349,"Rock Airport","Tarentum","United States","9G1",\N,40.6035463,-79.8261189,1063,-5,"A","America/New_York"
9350,"Grand Central Terminal","New York","United States","",\N,40.752726,-73.977229,70,-5,"A","America/New_York"
9351,"Tremont","New York","United States","",\N,40.847301,-73.89955,200,-5,"A","America/New_York"
9352,"Plum Island Airport","Newburyport","United States","2B2",\N,42.7953611,-70.8394444,11,-5,"A","America/New_York"
9353,"Brooks Camp","Brooks Camp","United States","",\N,58.556539,-155.777311,100,-9,"A","America/Anchorage"
9354,"Kulik Lake Airport","Kulik Lake","United States","LKK",\N,58.96591,-155.108089,1000,-9,"U","America/Anchorage"
9355,"Central Station","Glasgow","United Kingdom","ZGG",\N,55.858,-4.258,25,0,"E","Europe/London"
9356,"Euston Station","London","United Kingdom","QQU",\N,51.5284,-0.1331,89,0,"E","Europe/London"
9357,"Waterloo International","London","United Kingdom","QQW",\N,51.5031,-0.1147,10,0,"E","Europe/London"
9358,"Belorussky Station","Moscow","Russia","",\N,55.7764,37.5803,400,4,"N","Europe/Moscow"
9359,"Railway Station","Omsk","Russia","",\N,54.9833,73.3667,285,7,"N","Asia/Omsk"
9360,"Railway Station","Krasnoyarsk","Russia","",\N,56.0167,93.0667,446,8,"N","Asia/Krasnoyarsk"
9361,"Railway Station","Naushki","Russia","",\N,50.3827,106.1056,1975,9,"N","Asia/Irkutsk"
9362,"Railway Station","Erlian","China","",\N,43.65,111.9833,3159,8,"N","Asia/Chongqing"
9363,"Guangzhoudong Railway Station","Guangzhou","China","",\N,23.149554,113.32479,0,8,"U","Asia/Chongqing"
9364,"Domodedovo","Moscow","Russia","",\N,55.442,37.763,207,4,"U","Europe/Moscow"
9365,"Levashovo","St. Petersburg","Russia","","XLLV",60.08738,30.19152,59,4,"E","Europe/Moscow"
9366,"Kettle Falls Lodge","Minaki","Canada","",\N,50.349812,-94.583456,180,-6,"A","America/Winnipeg"
9367,"Severobajkalsk Port","Severobajkalsk","Russia","",\N,55.4209,109.3225,500,9,"U","Asia/Irkutsk"
9368,"Vanino-Port","Vanino","Russia","",\N,49.093,140.285,20,11,"U","Asia/Vladivostok"
9369,"Holmsk-Port","Holmsk","Russia","",\N,47.040278,142.043056,29,11,"U","Asia/Vladivostok"
9370,"Nogliki","Nogliki","Russia","",\N,51.816667,143.116667,10,11,"U","Asia/Vladivostok"
9371,"Markovo Airport","Markovo","Russia","KVM","UHMO",64.665278,170.414167,89,12,"E","Asia/Magadan"
9372,"Seymchan Airport","Seymchan","Russia","","UHMS",62.919167,152.421667,679,12,"E","Asia/Magadan"
9373,"Zyryanka West Airport","Zyryanka","Russia","ZKP","UESU",65.736389,150.700278,118,12,"E","Asia/Magadan"
9374,"Susuman Airport","Susuman","Russia","","UHMH",62.767222,148.146111,2129,12,"E","Asia/Magadan"
9375,"OYMYAKON","OYMYAKON","Russia","","UEMY",63.45,142.783333,2431,11,"E","Asia/Vladivostok"
9376,"Ust-Maya Airport","Ust-Maya","Russia","UMS","UEMU",60.358056,134.437778,561,10,"E","Asia/Yakutsk"
9377,"Aldan Airport","Aldan","Russia","ADH","UEEA",58.603056,125.407222,2241,10,"E","Asia/Yakutsk"
9378,"Olekminsk Airport","Olekminsk","Russia","","UEMO",60.399167,120.464167,426,10,"E","Asia/Yakutsk"
9379,"Vitim Airport","Vitim","Russia","","UERT",59.457778,112.562778,610,10,"E","Asia/Yakutsk"
9380,"Pellworm","Pellworm","Germany","","EDHP",54.536431,8.67994,10,1,"E","Europe/Berlin"
9381,"Tynda","Tynda","Russia","",\N,55.1512,124.716667,350,10,"U","Asia/Yakutsk"
9382,"Tommot","Tommot","Russia","",\N,58.966667,126.266667,280,10,"U","Asia/Yakutsk"
9383,"Etretat","Etretat","France","",\N,49.701,0.205,102,1,"E","Europe/Paris"
9384,"Le Havre","Le Havre","France","",\N,49.4901,0.1001,13,1,"E","Europe/Paris"
9385,"Weimar","Weimar","Germany","",\N,50.983333,11.316667,208,1,"E","Europe/Berlin"
9386,"Nalati","Xinyuan","China","NLT","ZWNL",43.433056,83.380278,0,8,"U","Asia/Chongqing"
9387,"Port Alsworth Airport","Port alsworth","United States","PTA","PALJ",60.208281,-154.306586,253,-9,"A","America/Anchorage"
9388,"Fontaine Airport","Belfort","France","BOR","LFSQ",47.6556015,7.0108299,3663,1,"E","Europe/Paris"
9389,"Pampulha","Belo Horizonte","Brazil","BHZ",\N,-19.8517,-43.9508,8708,-3,"S","America/Sao_Paulo"
9390,"Fairfield County Airport","Winnsboro","United States","FDW","KFDW",34.315472,-81.108806,577,-5,"A","America/New_York"
9391,"Obock","Obock","Djibouti","OBC","HDOB",11.968333,43.278611,69,3,"N","Africa/Djibouti"
9392,"Tadjoura","Tadjoura","Djibouti","TDJ","HDTJ",11.783,42.917,246,3,"N","Africa/Djibouti"
9393,"Santa Cruz des Quiche Airport","Santa Cruz des Quiche","Guatemala","AQB","MGQC",15.0122004,-91.1505966,6631,-6,"S","America/Guatemala"
9394,"Nordfjordur Airport","Nordfjordur","Iceland","NOR","BINF",65.131897,-13.7463999,3648,0,"E","Atlantic/Reykjavik"
9395,"Bursa Airport","Bursa","Turkey","BTZ","LTBE",40.2332993,29.0091991,772,2,"U","Europe/Istanbul"
9396,"Skyhaven Airport","Rochester","United States","DAW","KDAW",43.2840556,-70.9292778,321,-5,"A","America/New_York"
9397,"Waris Airport","Waris-Papua Island","Indonesia","WAR","WAJR",-3.22243,140.9790039,1224,9,"U","Asia/Jayapura"
9398,"Port Oceanic Airport","Port Oceanic","United States","PRL",\N,60.2083333,-147.8194444,142,-9,"A","America/Anchorage"
9399,"Newton City-County Airport","Newton","United States","EWK","KEWK",38.0570785,-97.2752278,1533,-6,"A","America/Chicago"
9400,"La Ferte Alais Airport","La Ferte Alais","France","","LFFQ",48.497799,2.34333,453,1,"E","Europe/Paris"
9401,"Angguruk airstrip","Angguruk","Indonesia","",\N,-4.2001,139.4329,4200,9,"U","Asia/Jayapura"
9402,"Bairnsdale Airport","Bairnsdale","Australia","BSJ","YBNS",-37.8875,147.567778,165,10,"O","Australia/Hobart"
9403,"Bolton Field","Columbus","United States","TZR","KTZR",39.901111,-83.136944,905,-5,"A","America/New_York"
9404,"Ocean Shores Municipal","Ocean Shores","United States","W04","KW04",46.5995,-124.0854,15,-8,"A","America/Los_Angeles"
9405,"Packwood","Packwood","United States","55S","K55S",46.3625,-121.4067,1057,-8,"A","America/Los_Angeles"
9406,"Fort Bridger","Fort Bridger","United States","FBR","KFBR",41.236,-110.2436,7038,-7,"A","America/Denver"
9407,"Prosser","Prosser","United States","S40","KS40",46.128,-119.4773,705,-8,"A","America/Los_Angeles"
9408,"Chehalis-Centralia","Chehalis","United States","CLS","KCLS",46.4062,-122.5897,177,-8,"A","America/Los_Angeles"
9409,"Desert Aire","Mattawa","United States","M94","KM94",46.4124,-119.5518,586,-8,"A","America/Los_Angeles"
9410,"Lebanon State","Lebanon","United States","S30","KS30",44.3179,-122.5577,344,-8,"A","America/Los_Angeles"
9411,"Evanston-Uinta CO Burns Fld","Evanston","United States","EVW","KEVW",41.1649,-111.0208,7143,-7,"A","America/Denver"
9412,"Sabetha Municipal","Sabetha","United States","K83","KK83",39.5425,-95.4677,1330,-6,"A","America/Chicago"
9413,"Mount Pleasant Regional-Faison Field","Mount Pleasant","United States","LRO","KLRO",32.5387,-79.4697,12,-5,"A",\N
9414,"Jimmy Carter Regional","Americus","United States","ACJ","KACJ",32.0665,-84.1133,468,-5,"A","America/New_York"
9415,"Weedon Field","Eufala","United States","EUF","KEUF",31.5708,-85.0774,285,-6,"A","America/Chicago"
9416,"Saluda County","Saluda","United States","6J4","K6J4",33.5561,-81.4768,539,-5,"A","America/New_York"
9417,"Dare County Regional","Manteo","United States","MQI","KMQI",35.5514,-75.4173,13,-5,"A","America/New_York"
9418,"Auburn University Regional","Auburn","United States","AUO","KAUO",32.3691,-85.2604,777,-6,"A","America/Chicago"
9419,"Tri-Cities","Endicott","United States","CZG","KCZG",42.0471,-76.0578,833,-5,"A","America/New_York"
9420,"Isla Culebrita","Culebrita","Puerto Rico","",\N,18.31206,-65.228405,10,-4,"U","America/Puerto_Rico"
9421,"Culebrita","Isla Culebrita","Puerto Rico","",\N,18.31206,-65.228405,10,-4,"U","America/Puerto_Rico"
9422,"Apollo Bay","Apollo Bay","Australia","",\N,-38.758827,143.676624,10,10,"U","Australia/Hobart"
9423,"Zabrat","Baku","Azerbaijan","","ZABR",40.483,49.967,0,4,"U","Asia/Baku"
9424,"Chirag","Caspian Sea","Azerbaijan","","CHIR",40.283,51.283,0,4,"U",\N
9425,"Kendal Glider Port","Kendall","United States","",\N,25.603889,-80.585556,10,-5,"U","America/New_York"
9426,"Lipa Noi Pier","Lipa Noi","Thailand","",\N,9.481772,99.926558,10,7,"N","Asia/Bangkok"
9427,"Don Sak Pier","Don Sak","Thailand","",\N,9.321146,99.735693,10,7,"N","Asia/Bangkok"
9428,"Bessemer","Bessemer","United States","EKY","KEKY",33.1876,-86.5558,700,-6,"A","America/Chicago"
9429,"Colorado Springs East","Ellicott","United States","A50","KA50",38.87,-104.41,6145,-7,"A","America/Denver"
9430,"Olds Didsbury Airport","Didsbury","Canada","",\N,51.710833,-114.106111,3360,-7,"A","America/Edmonton"
9431,"Sundre Airport","Sundre","Canada","",\N,51.774722,-114.680833,3663,-7,"A","America/Edmonton"
9432,"Buffalo-Depew Station","Depew","United States","",\N,42.9074,-78.7266,676,-5,"A","America/New_York"
9433,"South Bend Station","South Bend","United States","",\N,41.678,-86.2876,722,-5,"A","America/New_York"
9434,"Carroll Avenue NICTD Station","Michigan City","United States","",\N,41.7133,-86.8677,630,-6,"A","America/Chicago"
9435,"Chicago Millennium Station","Chicago","United States","",\N,41.8837,-87.623,620,-6,"A","America/Chicago"
9436,"St. Louis Gateway Transportation Center","St. Louis","United States","",\N,38.6239,-90.2039,476,-6,"A","America/Chicago"
9437,"Kansas City Union Station","Kansas City","United States","",\N,39.0865,-94.586,791,-6,"A","America/Chicago"
9438,"Alvarado Transportation Center","Albuquerque","United States","",\N,35.0826,-106.6474,4970,-7,"A","America/Denver"
9439,"San Francisco 4th and King St. Station","San Francisco","United States","",\N,37.7763884,-122.3944444,15,-8,"A","America/Los_Angeles"
9440,"Oakland Jack London Square Station","Oakland","United States","",\N,37.7935,-122.2719,13,-8,"A","America/Los_Angeles"
9441,"Downtown Mountain View Station","Mountain View","United States","",\N,37.3943934,-122.075872,15,-8,"A","America/Los_Angeles"
9442,"San Mateo Station","San Mateo","United States","",\N,37.5683328,-122.3241667,15,-8,"A","America/Los_Angeles"
9443,"Sunnyvale Station","Sunnyvale","United States","",\N,37.3786106,-122.0308333,15,-8,"A","America/Los_Angeles"
9444,"Millbrae Intermodal Terminal","San Mateo","United States","",\N,37.6002772,-122.3866667,15,-8,"A","America/Los_Angeles"
9445,"Cleveland Greyhound Station","Cleveland","United States","",\N,41.5034,-81.6822,679,-5,"A","America/New_York"
9446,"Issyk-Kul International Airport","Tamchy","Kyrgyzstan","ИКУ","UCFL",42.3527,76.4278,5426,6,"N","Asia/Bishkek"
9447,"Crystal Airport","Crystal","United States","MIC","KMIC",45.0343,-93.2114,869,-6,"A","America/Chicago"
9448,"Clarke CO","Quitman","United States","23M","K23M",32.0517,-88.4434,320,-6,"A","America/Chicago"
9449,"Ellaidhoo","Ellaidhoo","Maldives","",\N,4.005694444444444,72.9486111111111,0,5,"N","Indian/Maldives"
9450,"W H Barron Field","Dublin","United States","DBN","KDBN",32.3388,-82.591,311,-5,"A","America/New_York"
9451,"Port Authority","New York","United States","",\N,40.756667,-73.991111,33,-5,"A","America/New_York"
9452,"Bus Terminal","Allentown","United States","","ATWN",40.605604,-75.462384,338,-5,"A","America/New_York"
9453,"Binghamton Bus Terminal","Binghamton","United States","","BING",42.101438,-75.910431,850,-5,"A","America/New_York"
9454,"William F. Walsh Regional Transportation Center","Syracuse","United States","","SYTC",43.0767,-76.1691,380,-5,"A","America/New_York"
9455,"Union Station","Utica","United States","UCA",\N,43.104167,-75.223333,456,-5,"A","America/New_York"
9456,"Clinton Bus Stop","Clinton","United States","","CLTN",43.048889,-75.380278,604,-5,"A","America/New_York"
9457,"Heuston Station","Dublin","Ireland","",\N,53.3463,-6.2927,19,0,"E","Europe/Dublin"
9458,"Killarney Station","Killarney","Ireland","",\N,52.5089,-9.5015,144,0,"U","Europe/Dublin"
9459,"Susquehanna Trailways Terminal","Williamsport","United States","","WSPT",41.239395,-77.000245,518,-5,"A","America/New_York"
9460,"Martz Trailways Bus Terminal","Wilkes-Barre","United States","","WKBR",41.243958,-75.882365,525,-5,"A","America/New_York"
9461,"Hazelton Bus Station","Hazelton","United States","","HZLT",40.954055,-75.976102,1689,-5,"A","America/New_York"
9462,"Lewisburg Bus Stop","Lewisburg","United States","","LWSB",40.963889,-76.888056,456,-5,"A","America/New_York"
9463,"Madison NJT Station","Madison","United States","","MDSN",40.757028,-74.415194,266,-5,"A","America/New_York"
9464,"Maplewood NJT Station","Maplewood","United States","","MPLD",40.731111,-74.275556,115,-5,"A","America/New_York"
9465,"Harrisburg Transportation Center","Harrisburg","United States","","HBRG",40.26223,-76.878709,320,-5,"A","America/New_York"
9466,"Metro-North Station","Poughkeepsie","United States","","PKPS",41.706516,-73.937774,180,-5,"A","America/New_York"
9467,"Port Everglades","Fort Lauderdale","United States","","FTLD",26.087679,-80.115942,0,-5,"A","America/New_York"
9468,"Crown Bay","Charlotte Amalie","Virgin Islands","","STCB",18.33482,-64.952187,0,-4,"N","America/St_Thomas"
9469,"Cruise Ship Dock","Roseau","Dominica","","RSAU",15.296416,-61.38781,0,-4,"N","America/Dominica"
9470,"Grenada Port Authority Cruise Ship Terminal","St. George's","Grenada","","GREN",12.050773,-61.754982,0,-4,"N","America/Grenada"
9471,"Martinique Cruise Terminal","Fort de France","Martinique","","MTQE",14.601432,-61.073111,0,-4,"N","America/Martinique"
9472,"Dr AC Wathey Cruise Pier","Philipsburg","Netherlands Antilles","","PHBG",18.011475,-63.046401,0,-4,"N","America/Curacao"
9473,"Half Moon Cay","Little San Salvador Island","Bahamas","","HMCY",24.574135,-75.955868,0,-5,"U","America/Nassau"
9474,"Pukarua Airport","Pukarua","French Polynesia","PUK","NTGQ",-18.3166666,-137.016666,6,-10,"N",\N
9475,"Kabale","Kabale","Uganda","","HUKB",-1.223333,29.96,5850,3,"N","Africa/Kampala"
9476,"Cruz Bay Ferry Dock","Cruz Bay","Virgin Islands","","CBFD",18.331263,-64.795408,0,-4,"A","America/St_Thomas"
9477,"Red Hook Bay Ferry Dock","Red Hook","Virgin Islands","","RHVI",18.326479,-64.849361,0,-4,"A","America/St_Thomas"
9478,"Gare Routiere de Fort-de-France","Fort-de-France","Martinique","","FDFM",14.602932,-61.070873,0,-4,"U","America/Martinique"
9479,"Saint Pierre","Saint Pierre","Martinique","","SPMQ",14.746061,-61.176809,0,-4,"U","America/Martinique"
9480,"Philipsburg Bus Stop","Philipsburg","Netherlands Antilles","","PHSM",18.0263,-63.049759,0,-4,"N","America/Curacao"
9481,"Marigot Bus Stop","Marigot","France","","MRGT",18.066039,-63.084385,0,-4,"N",\N
9482,"Summit NJT Station","Summit","United States","","SMMT",40.716556,-74.35775,374,-5,"A","America/New_York"
9483,"Batoka Airfield","Dambwa - Livingstone","Zambia","",\N,-17.88464,25.84697,2695,2,"N","Africa/Lusaka"
9484,"Santa Justa","Sevilla","Spain","","SVSJ",37.392051,-5.975135,23,1,"E","Europe/Madrid"
9485,"Cordoba Station","Cordoba","Spain","","CRDB",37.888573,-4.789177,390,1,"E","Europe/Madrid"
9486,"Granada Station","Granada","Spain","","GRND",37.184055,-3.60916,2421,1,"E","Europe/Madrid"
9487,"Atocha","Madrid","Spain","","MDAT",40.4075,-3.691667,2188,1,"E","Europe/Madrid"
9488,"Corvallis Muni","Corvallis","United States","CVO","KCVO",44.5067,-123.2915,250,-8,"A","America/Los_Angeles"
